,USAGE_DATE,FACILITY_NAME,attendance,Year,Month,Day_of_Week,mean_attendance,std_attendance,standardized_attendance
1480,2020-10-05,PortAventura World,0,2020,10,Monday,17232.0,17344.57533577511,-0.9935094786931502
1481,2020-10-05,Tivoli Gardens,0,2020,10,Monday,9996.81914893617,10066.901373905022,-0.9930383518854654
1482,2020-10-06,PortAventura World,0,2020,10,Tuesday,17232.0,17344.57533577511,-0.9935094786931502
1483,2020-10-06,Tivoli Gardens,0,2020,10,Tuesday,9996.81914893617,10066.901373905022,-0.9930383518854654
1484,2020-10-07,PortAventura World,1743,2020,10,Wednesday,17232.0,17344.57533577511,-0.8930169635258939
1485,2020-10-07,Tivoli Gardens,0,2020,10,Wednesday,9996.81914893617,10066.901373905022,-0.9930383518854654
1486,2020-10-08,PortAventura World,0,2020,10,Thursday,17232.0,17344.57533577511,-0.9935094786931502
1487,2020-10-08,Tivoli Gardens,0,2020,10,Thursday,9996.81914893617,10066.901373905022,-0.9930383518854654
1488,2020-10-09,PortAventura World,0,2020,10,Friday,17232.0,17344.57533577511,-0.9935094786931502
1489,2020-10-09,Tivoli Gardens,0,2020,10,Friday,9996.81914893617,10066.901373905022,-0.9930383518854654
1490,2020-10-10,PortAventura World,17700,2020,10,Saturday,17232.0,17344.57533577511,0.026982499769521488
1491,2020-10-10,Tivoli Gardens,7852,2020,10,Saturday,9996.81914893617,10066.901373905022,-0.21305653738655633
1492,2020-10-11,PortAventura World,14048,2020,10,Sunday,17232.0,17344.57533577511,-0.18357324629520602
1493,2020-10-11,Tivoli Gardens,8406,2020,10,Sunday,9996.81914893617,10066.901373905022,-0.15802470788676065
1494,2020-10-12,PortAventura World,2873,2020,10,Monday,17232.0,17344.57533577511,-0.8278669106635878
1495,2020-10-12,Tivoli Gardens,0,2020,10,Monday,9996.81914893617,10066.901373905022,-0.9930383518854654
1496,2020-10-13,PortAventura World,0,2020,10,Tuesday,17232.0,17344.57533577511,-0.9935094786931502
1497,2020-10-13,Tivoli Gardens,0,2020,10,Tuesday,9996.81914893617,10066.901373905022,-0.9930383518854654
1498,2020-10-14,PortAventura World,3283,2020,10,Wednesday,17232.0,17344.57533577511,-0.8042283959082377
1499,2020-10-14,Tivoli Gardens,0,2020,10,Wednesday,9996.81914893617,10066.901373905022,-0.9930383518854654
1500,2020-10-15,PortAventura World,1397,2020,10,Thursday,17232.0,17344.57533577511,-0.9129655637828479
1501,2020-10-15,Tivoli Gardens,0,2020,10,Thursday,9996.81914893617,10066.901373905022,-0.9930383518854654
1502,2020-10-16,PortAventura World,4204,2020,10,Friday,17232.0,17344.57533577511,-0.7511282200797563
1503,2020-10-16,Tivoli Gardens,0,2020,10,Friday,9996.81914893617,10066.901373905022,-0.9930383518854654
1504,2020-10-17,PortAventura World,15349,2020,10,Saturday,17232.0,17344.57533577511,-0.10856420313249779
1505,2020-10-17,Tivoli Gardens,6262,2020,10,Saturday,9996.81914893617,10066.901373905022,-0.3709998747596161
1506,2020-10-18,PortAventura World,15902,2020,10,Sunday,17232.0,17344.57533577511,-0.07668103566979398
1507,2020-10-18,Tivoli Gardens,8183,2020,10,Sunday,9996.81914893617,10066.901373905022,-0.18017650929191306
1508,2020-10-19,PortAventura World,12654,2020,10,Monday,17232.0,17344.57533577511,-0.2639441964633961
1509,2020-10-19,Tivoli Gardens,5275,2020,10,Monday,9996.81914893617,10066.901373905022,-0.4690439464496853
1510,2020-10-20,PortAventura World,8348,2020,10,Tuesday,17232.0,17344.57533577511,-0.5122062563086088
1511,2020-10-20,Tivoli Gardens,4184,2020,10,Tuesday,9996.81914893617,10066.901373905022,-0.577418903100005
1512,2020-10-21,PortAventura World,10222,2020,10,Wednesday,17232.0,17344.57533577511,-0.40416094740244796
1513,2020-10-21,Tivoli Gardens,5666,2020,10,Wednesday,9996.81914893617,10066.901373905022,-0.430203792416436
1514,2020-10-22,PortAventura World,10804,2020,10,Thursday,17232.0,17344.57533577511,-0.37060578743265843
1515,2020-10-22,Tivoli Gardens,5891,2020,10,Thursday,9996.81914893617,10066.901373905022,-0.40785332014666337
1516,2020-10-23,PortAventura World,11954,2020,10,Friday,17232.0,17344.57533577511,-0.30430263628960347
1517,2020-10-23,Tivoli Gardens,5489,2020,10,Friday,9996.81914893617,10066.901373905022,-0.4477861639353238
1518,2020-10-24,PortAventura World,17324,2020,10,Saturday,17232.0,17344.57533577511,0.005304252091444395
1519,2020-10-24,Tivoli Gardens,7414,2020,10,Saturday,9996.81914893617,10066.901373905022,-0.2565654567383803
1520,2020-10-25,PortAventura World,12646,2020,10,Sunday,17232.0,17344.57533577511,-0.26440543577569564
1521,2020-10-25,Tivoli Gardens,7713,2020,10,Sunday,9996.81914893617,10066.901373905022,-0.2268641624776603
1522,2020-10-26,PortAventura World,16448,2020,10,Monday,17232.0,17344.57533577511,-0.04520145260535224
1523,2020-10-26,Tivoli Gardens,6128,2020,10,Monday,9996.81914893617,10066.901373905022,-0.38431082268916955
1524,2020-10-27,PortAventura World,9942,2020,10,Tuesday,17232.0,17344.57533577511,-0.4203043233329309
1525,2020-10-27,Tivoli Gardens,4749,2020,10,Tuesday,9996.81914893617,10066.901373905022,-0.5212943838447982
1526,2020-10-28,PortAventura World,8917,2020,10,Wednesday,17232.0,17344.57533577511,-0.479400610221306
1527,2020-10-28,Tivoli Gardens,3774,2020,10,Wednesday,9996.81914893617,10066.901373905022,-0.6181464303471461
1528,2020-10-29,PortAventura World,12539,2020,10,Thursday,17232.0,17344.57533577511,-0.2705745115777016
1529,2020-10-29,Tivoli Gardens,5058,2020,10,Thursday,9996.81914893617,10066.901373905022,-0.4905997352609771
1530,2020-11-25,Tivoli Gardens,0,2020,11,Wednesday,9996.81914893617,10066.901373905022,-0.9930383518854654
1531,2020-12-10,Tivoli Gardens,0,2020,12,Thursday,9996.81914893617,10066.901373905022,-0.9930383518854654
1532,2021-02-04,PortAventura World,0,2021,2,Thursday,22778.595238095237,11387.213401263294,-2.000366062830454
1533,2021-02-04,Tivoli Gardens,0,2021,2,Thursday,10435.895734597156,5320.11359783218,-1.9615926507376713
1534,2021-03-09,Tivoli Gardens,0,2021,3,Tuesday,10435.895734597156,5320.11359783218,-1.9615926507376713
1535,2021-03-10,Tivoli Gardens,0,2021,3,Wednesday,10435.895734597156,5320.11359783218,-1.9615926507376713
1536,2021-03-11,Tivoli Gardens,0,2021,3,Thursday,10435.895734597156,5320.11359783218,-1.9615926507376713
1537,2021-03-16,Tivoli Gardens,0,2021,3,Tuesday,10435.895734597156,5320.11359783218,-1.9615926507376713
1538,2021-03-25,Tivoli Gardens,0,2021,3,Thursday,10435.895734597156,5320.11359783218,-1.9615926507376713
1539,2021-04-12,Tivoli Gardens,0,2021,4,Monday,10435.895734597156,5320.11359783218,-1.9615926507376713
1540,2021-05-11,Tivoli Gardens,0,2021,5,Tuesday,10435.895734597156,5320.11359783218,-1.9615926507376713
1541,2021-06-01,PortAventura World,0,2021,6,Tuesday,22778.595238095237,11387.213401263294,-2.000366062830454
1542,2021-06-02,PortAventura World,0,2021,6,Wednesday,22778.595238095237,11387.213401263294,-2.000366062830454
1543,2021-06-03,PortAventura World,0,2021,6,Thursday,22778.595238095237,11387.213401263294,-2.000366062830454
1544,2021-06-03,Tivoli Gardens,0,2021,6,Thursday,10435.895734597156,5320.11359783218,-1.9615926507376713
1545,2021-06-04,PortAventura World,0,2021,6,Friday,22778.595238095237,11387.213401263294,-2.000366062830454
1546,2021-06-07,PortAventura World,0,2021,6,Monday,22778.595238095237,11387.213401263294,-2.000366062830454
1547,2021-06-11,PortAventura World,0,2021,6,Friday,22778.595238095237,11387.213401263294,-2.000366062830454
1548,2021-06-11,Tivoli Gardens,0,2021,6,Friday,10435.895734597156,5320.11359783218,-1.9615926507376713
1549,2021-06-12,PortAventura World,0,2021,6,Saturday,22778.595238095237,11387.213401263294,-2.000366062830454
1550,2021-06-13,PortAventura World,0,2021,6,Sunday,22778.595238095237,11387.213401263294,-2.000366062830454
1551,2021-06-13,Tivoli Gardens,0,2021,6,Sunday,10435.895734597156,5320.11359783218,-1.9615926507376713
1552,2021-06-14,PortAventura World,0,2021,6,Monday,22778.595238095237,11387.213401263294,-2.000366062830454
1553,2021-06-15,PortAventura World,4659,2021,6,Tuesday,22778.595238095237,11387.213401263294,-1.5912229445076576
1554,2021-06-15,Tivoli Gardens,3379,2021,6,Tuesday,10435.895734597156,5320.11359783218,-1.3264558368589485
1555,2021-06-16,PortAventura World,5140,2021,6,Wednesday,22778.595238095237,11387.213401263294,-1.5489825839338724
1556,2021-06-16,Tivoli Gardens,4162,2021,6,Wednesday,10435.895734597156,5320.11359783218,-1.1792785284046603
1557,2021-06-17,PortAventura World,6920,2021,6,Thursday,22778.595238095237,11387.213401263294,-1.392666904471632
1558,2021-06-17,Tivoli Gardens,1762,2021,6,Thursday,10435.895734597156,5320.11359783218,-1.6303967152377277
1559,2021-06-18,PortAventura World,9663,2021,6,Friday,22778.595238095237,11387.213401263294,-1.1517826860643707
1560,2021-06-18,Tivoli Gardens,3977,2021,6,Friday,10435.895734597156,5320.11359783218,-1.2140522219730425
1561,2021-06-19,PortAventura World,14669,2021,6,Saturday,22778.595238095237,11387.213401263294,-0.7121667920261827
1562,2021-06-19,Tivoli Gardens,6392,2021,6,Saturday,10435.895734597156,5320.11359783218,-0.7601145464722684
1563,2021-06-20,PortAventura World,11292,2021,6,Sunday,22778.595238095237,11387.213401263294,-1.0087274940171858
1564,2021-06-20,Tivoli Gardens,6220,2021,6,Sunday,10435.895734597156,5320.11359783218,-0.7924446831953049
1565,2021-06-21,PortAventura World,9268,2021,6,Monday,22778.595238095237,11387.213401263294,-1.186470716057396
1566,2021-06-21,Tivoli Gardens,3833,2021,6,Monday,10435.895734597156,5320.11359783218,-1.2411193131830267
1567,2021-06-22,PortAventura World,7324,2021,6,Tuesday,22778.595238095237,11387.213401263294,-1.3571885143015505
1568,2021-06-22,Tivoli Gardens,3109,2021,6,Tuesday,10435.895734597156,5320.11359783218,-1.3772066328776686
1569,2021-06-23,PortAventura World,13187,2021,6,Wednesday,22778.595238095237,11387.213401263294,-0.8423127678481154
1570,2021-06-23,Tivoli Gardens,5587,2021,6,Wednesday,10435.895734597156,5320.11359783218,-0.9114271049725264
1571,2021-06-24,PortAventura World,12200,2021,6,Thursday,22778.595238095237,11387.213401263294,-0.928988933931953
1572,2021-06-24,Tivoli Gardens,5237,2021,6,Thursday,10435.895734597156,5320.11359783218,-0.9772151738856821
1573,2021-06-25,PortAventura World,13144,2021,6,Friday,22778.595238095237,11387.213401263294,-0.8460889331384953
1574,2021-06-25,Tivoli Gardens,5167,2021,6,Friday,10435.895734597156,5320.11359783218,-0.9903727876683133
1575,2021-06-26,PortAventura World,16211,2021,6,Saturday,22778.595238095237,11387.213401263294,-0.5767517483572082
1576,2021-06-26,Tivoli Gardens,7213,2021,6,Saturday,10435.895734597156,5320.11359783218,-0.6057945333931233
1577,2021-06-27,PortAventura World,12621,2021,6,Sunday,22778.595238095237,11387.213401263294,-0.8920176412052097
1578,2021-06-27,Tivoli Gardens,7164,2021,6,Sunday,10435.895734597156,5320.11359783218,-0.615004863040965
1579,2021-06-28,PortAventura World,14821,2021,6,Monday,22778.595238095237,11387.213401263294,-0.6988184868136768
1580,2021-06-28,Tivoli Gardens,6049,2021,6,Monday,10435.895734597156,5320.11359783218,-0.824586854007161
1581,2021-06-29,PortAventura World,12412,2021,6,Tuesday,22778.595238095237,11387.213401263294,-0.9103715608724053
1582,2021-06-29,Tivoli Gardens,5858,2021,6,Tuesday,10435.895734597156,5320.11359783218,-0.8604883430426259
1583,2021-06-30,PortAventura World,15588,2021,6,Wednesday,22778.595238095237,11387.213401263294,-0.6314622361689923
1584,2021-06-30,Tivoli Gardens,6095,2021,6,Wednesday,10435.895734597156,5320.11359783218,-0.8159404220928606
1585,2021-07-01,PortAventura World,10447,2021,7,Thursday,22778.595238095237,11387.213401263294,-1.0829335328630245
1586,2021-07-01,Tivoli Gardens,4677,2021,7,Thursday,10435.895734597156,5320.11359783218,-1.0824760841467311
1587,2021-07-02,PortAventura World,12526,2021,7,Friday,22778.595238095237,11387.213401263294,-0.9003603319630259
1588,2021-07-02,Tivoli Gardens,6306,2021,7,Friday,10435.895734597156,5320.11359783218,-0.7762796148337867
1589,2021-07-03,PortAventura World,21738,2021,7,Saturday,22778.595238095237,11387.213401263294,-0.09138278184720709
1590,2021-07-03,Tivoli Gardens,9339,2021,7,Saturday,10435.895734597156,5320.11359783218,-0.2061790062234977
1591,2021-07-04,PortAventura World,16937,2021,7,Sunday,22778.595238095237,11387.213401263294,-0.5129960274080023
1592,2021-07-04,Tivoli Gardens,9728,2021,7,Sunday,10435.895734597156,5320.11359783218,-0.1330602667743047
1593,2021-07-05,PortAventura World,12321,2021,7,Monday,22778.595238095237,11387.213401263294,-0.9183629804404188
1594,2021-07-05,Tivoli Gardens,5663,2021,7,Monday,10435.895734597156,5320.11359783218,-0.8971416957228127
1595,2021-07-06,PortAventura World,13004,2021,7,Tuesday,22778.595238095237,11387.213401263294,-0.8583834247815928
1596,2021-07-06,Tivoli Gardens,6061,2021,7,Tuesday,10435.895734597156,5320.11359783218,-0.8223312630729956
1597,2021-07-07,PortAventura World,13788,2021,7,Wednesday,22778.595238095237,11387.213401263294,-0.7895342715802466
1598,2021-07-07,Tivoli Gardens,5591,2021,7,Wednesday,10435.895734597156,5320.11359783218,-0.9106752413278046
1599,2021-07-08,PortAventura World,14430,2021,7,Thursday,22778.595238095237,11387.213401263294,-0.7331552456168993
1600,2021-07-08,Tivoli Gardens,6796,2021,7,Thursday,10435.895734597156,5320.11359783218,-0.6841763183553687
1601,2021-07-09,PortAventura World,14665,2021,7,Friday,22778.595238095237,11387.213401263294,-0.7125180632159854
1602,2021-07-09,Tivoli Gardens,6592,2021,7,Friday,10435.895734597156,5320.11359783218,-0.7225213642361795
1603,2021-07-10,PortAventura World,21000,2021,7,Saturday,22778.595238095237,11387.213401263294,-0.15619231636582132
1604,2021-07-10,Tivoli Gardens,8531,2021,7,Saturday,10435.895734597156,5320.11359783218,-0.3580554624572971
1605,2021-07-11,PortAventura World,23814,2021,7,Sunday,22778.595238095237,11387.213401263294,0.09092696566043944
1606,2021-07-11,Tivoli Gardens,11386,2021,7,Sunday,10435.895734597156,5320.11359783218,0.17858721396287275
1607,2021-07-12,PortAventura World,15673,2021,7,Monday,22778.595238095237,11387.213401263294,-0.6239977233856832
1608,2021-07-12,Tivoli Gardens,6700,2021,7,Monday,10435.895734597156,5320.11359783218,-0.7022210458286915
1609,2021-07-13,PortAventura World,12825,2021,7,Tuesday,22778.595238095237,11387.213401263294,-0.8741028105252675
1610,2021-07-13,Tivoli Gardens,6566,2021,7,Tuesday,10435.895734597156,5320.11359783218,-0.727408477926871
1611,2021-07-14,PortAventura World,19521,2021,7,Wednesday,22778.595238095237,11387.213401263294,-0.28607483879540185
1612,2021-07-14,Tivoli Gardens,9132,2021,7,Wednesday,10435.895734597156,5320.11359783218,-0.24508794983784976
1613,2021-07-15,PortAventura World,21477,2021,7,Thursday,22778.595238095237,11387.213401263294,-0.11430322698183895
1614,2021-07-15,Tivoli Gardens,10795,2021,7,Thursday,10435.895734597156,5320.11359783218,0.06749936045522989
1615,2021-07-16,PortAventura World,22833,2021,7,Friday,22778.595238095237,11387.213401263294,0.004777706361305888
1616,2021-07-16,Tivoli Gardens,10921,2021,7,Friday,10435.895734597156,5320.11359783218,0.09118306526396593
1617,2021-07-17,PortAventura World,25040,2021,7,Saturday,22778.595238095237,11387.213401263294,0.1985915853349937
1618,2021-07-17,Tivoli Gardens,11197,2021,7,Saturday,10435.895734597156,5320.11359783218,0.14306165674976867
1619,2021-07-18,PortAventura World,23712,2021,7,Sunday,22778.595238095237,11387.213401263294,0.08196955032046836
1620,2021-07-18,Tivoli Gardens,11909,2021,7,Sunday,10435.895734597156,5320.11359783218,0.27689338551024534
1621,2021-07-19,PortAventura World,23789,2021,7,Monday,22778.595238095237,11387.213401263294,0.08873152072417202
1622,2021-07-19,Tivoli Gardens,10566,2021,7,Monday,10435.895734597156,5320.11359783218,0.024455166794908036
1623,2021-07-20,PortAventura World,24462,2021,7,Tuesday,22778.595238095237,11387.213401263294,0.14783289840849095
1624,2021-07-20,Tivoli Gardens,10829,2021,7,Tuesday,10435.895734597156,5320.11359783218,0.07389020143536501
1625,2021-07-21,PortAventura World,19904,2021,7,Wednesday,22778.595238095237,11387.213401263294,-0.252440622371785
1626,2021-07-21,Tivoli Gardens,9191,2021,7,Wednesday,10435.895734597156,5320.11359783218,-0.23399796107820353
1627,2021-07-22,PortAventura World,19703,2021,7,Thursday,22778.595238095237,11387.213401263294,-0.2700919996593751
1628,2021-07-22,Tivoli Gardens,9512,2021,7,Thursday,10435.895734597156,5320.11359783218,-0.17366090358928074
1629,2021-07-23,PortAventura World,16569,2021,7,Friday,22778.595238095237,11387.213401263294,-0.5453129768698588
1630,2021-07-23,Tivoli Gardens,7513,2021,7,Friday,10435.895734597156,5320.11359783218,-0.5494047600389899
1631,2021-07-24,PortAventura World,20507,2021,7,Saturday,22778.595238095237,11387.213401263294,-0.19948649050901485
1632,2021-07-24,Tivoli Gardens,9105,2021,7,Saturday,10435.895734597156,5320.11359783218,-0.2501630294397218
1633,2021-07-25,PortAventura World,17566,2021,7,Sunday,22778.595238095237,11387.213401263294,-0.4577586328115141
1634,2021-07-25,Tivoli Gardens,9226,2021,7,Sunday,10435.895734597156,5320.11359783218,-0.22741915418688796
1635,2021-07-26,PortAventura World,15573,2021,7,Monday,22778.595238095237,11387.213401263294,-0.6327795031307528
1636,2021-07-26,Tivoli Gardens,7298,2021,7,Monday,10435.895734597156,5320.11359783218,-0.5898174309427855
1637,2021-07-27,PortAventura World,16266,2021,7,Tuesday,22778.595238095237,11387.213401263294,-0.5719217694974199
1638,2021-07-27,Tivoli Gardens,8400,2021,7,Tuesday,10435.895734597156,5320.11359783218,-0.38267899682193535
1639,2021-07-28,PortAventura World,22995,2021,7,Wednesday,22778.595238095237,11387.213401263294,0.019004189548318767
1640,2021-07-28,Tivoli Gardens,10397,2021,7,Wednesday,10435.895734597156,5320.11359783218,-0.00731107219458713
1641,2021-07-29,PortAventura World,22849,2021,7,Thursday,22778.595238095237,11387.213401263294,0.006182791120517036
1642,2021-07-29,Tivoli Gardens,10087,2021,7,Thursday,10435.895734597156,5320.11359783218,-0.06558050466052501
1643,2021-07-30,PortAventura World,17458,2021,7,Friday,22778.595238095237,11387.213401263294,-0.46724295493618934
1644,2021-07-30,Tivoli Gardens,7747,2021,7,Friday,10435.895734597156,5320.11359783218,-0.5054207368227658
1645,2021-07-31,PortAventura World,24262,2021,7,Saturday,22778.595238095237,11387.213401263294,0.1302693389183516
1646,2021-07-31,Tivoli Gardens,10171,2021,7,Saturday,10435.895734597156,5320.11359783218,-0.04979136812136765
1647,2021-08-01,PortAventura World,21262,2021,8,Sunday,22778.595238095237,11387.213401263294,-0.13318405343373876
1648,2021-08-01,Tivoli Gardens,10864,2021,8,Sunday,10435.895734597156,5320.11359783218,0.08046900832668058
1649,2021-08-02,PortAventura World,18592,2021,8,Monday,22778.595238095237,11387.213401263294,-0.3676575726270992
1650,2021-08-02,Tivoli Gardens,8134,2021,8,Monday,10435.895734597156,5320.11359783218,-0.4326779291959336
1651,2021-08-03,PortAventura World,22852,2021,8,Tuesday,22778.595238095237,11387.213401263294,0.006446244512869126
1652,2021-08-03,Tivoli Gardens,10040,2021,8,Tuesday,10435.895734597156,5320.11359783218,-0.07441490248600591
1653,2021-08-04,PortAventura World,22441,2021,8,Wednesday,22778.595238095237,11387.213401263294,-0.029646870239367254
1654,2021-08-04,Tivoli Gardens,10353,2021,8,Wednesday,10435.895734597156,5320.11359783218,-0.0155815722865267
