review_id,touchpoint,sentiment,code,text_excerpt,travel_party,first_visit,visit_timing
180285755,navigation,negative,inconsiderate scooter users,"My only complaint was the inconsiderate people in Mobility scooters and people with strollers who seemed to think that they had right of way wherever they went, barging into lines etc.",family,,
180285755,navigation,negative,rude photo background standers,and the ignorant people who insisted standing in the background of your photos.,family,,
164446680,atmosphere,positive,generally awesome atmosphere,Um its Disneyland of course it was awesome.,,,September
164446680,entry/admission,negative,high cost entry,Expensive,,,September
164446680,entry/admission,positive,admission price worthwhile,but worth it!,,,September
164446680,staff,positive,making friends cast,make more friends with cast members.,,,September
356892367,atmosphere,positive,special place feeling,Such a special place.,friends,No,
356892367,attractions,positive,revisiting favorite attractions,It is fun to revisit old favorites,friends,No,
356892367,attractions,positive,discover new things,discover new things to see.,friends,No,
356892367,attractions,neutral,future Star Wars Land,Looking forward to Star Wars Land when that is open!,friends,No,
247440891,attractions,negative,extreme ride queue times,The queue times for rides were absolutely absurd,,,NYE
247440891,attractions,negative,park capacity concerns,Disney should put a limit to the amount of people in the Park at one time,,,NYE
247440891,attractions,negative,excessive ride wait times,"All of the rides, and I mean all of them, had 2 hour queue times.",,,NYE
247440891,characters,negative,long princess queue,The Princess Pavillion to meet the princesses had the same waiting time,,,NYE
247440891,characters,negative,Mickey meet queue length,as well as the Meet Mickey attraction,,,NYE
247440891,attractions,negative,excessive train wait time,We ended up queuing for 1 hour 30 minutes in the freezing cold and no one telling us why we were made to wait for so long when there were plenty of empty carriages and seats on every train going by.,,,NYE
247440891,attractions,negative,unfulfilling train ride,"In the end, the train wasn't even worth it",,,NYE
247440891,attractions,negative,obstructed train view,but there's a 2 meter bush that cuts off your view!,,,NYE
247440891,food/beverage,negative,unimpressive food options,we weren't impressed by this either. The gastronomical options were few and far between. Nothing exciting whatsoever,,,NYE
247440891,food/beverage,negative,bland breakfast disappointment,"I was expecting mickey shaped waffles for breakfast etc but nothing like that, bland and rubbish fast food instead.",,,NYE
247440891,food/beverage,negative,high food costs,"And the prices were ridiculous, we ended up spending 75 euros on food and we only had 2 meals which were far from satisfactory.",,,NYE
247440891,staff,negative,unhappy staff demeanor,"The staff in the Cowboy cafe looked like they wanted to kill themselves, not very Disney like at all and put a bummer on my day.",,,NYE
247440891,navigation,negative,insufficient seating areas,there were absolutely no seats inside anywhere due to the massive crowds.,,,NYE
247440891,navigation,negative,inadequate crowd preparation,Surely a place like Disneyland should be fully prepared for the crowds and make sure there are enough places for guests to sit down??,,,NYE
247440891,entertainment,positive,enjoyable christmas parade,The Christmas parade was very good,,,NYE
247440891,entertainment,positive,enjoyable horse ride,as was Elsa and Anna's little horse ride down Main Street.,,,NYE
247440891,atmosphere,positive,park is wonderful,The park is a wonderful place to be in,,,NYE
247440891,recommendation,positive,willingness to return,"Overall, I would come back here again",,,NYE
247440891,recommendation,positive,bring picnic next time,but will bring a picnic next time.,,,NYE
51510796,comparison,positive,US parks are fantastic,"The US parks are fantastic, they really know how to create the MAGIC.",family,No,Christmas
51510796,staff,negative,rude and arrogant employees,"I found their employees to be very rude, arrogant and disinterested in my experience of the parks.",family,No,Christmas
51510796,attractions,positive,good attractions despite flaws,Its a shame because the attractions are actually quite good.,family,No,Christmas
51510796,attractions,positive,Crush Coaster excellent,The new Crush Coaster is excellent,family,No,Christmas
51510796,recommendation,negative,never return to Paris,we have decided that we will never return to Paris for Disneyland,family,No,Christmas
51510796,atmosphere,positive,felt like Christmas,really felt like Christmas with real snow on the ground,family,No,Christmas
207099862,attractions,positive,family-friendly adult fun,The rides were family orientated but fun for adults,couple,,
207099862,entertainment,positive,phenomenal fireworks display,the fireworks pyrotechnic waterworks display at the end of the night was phenomenal,couple,,
150445419,navigation,negative,wheelchair excessive use,they were EVERYWHERE,,,
150445419,attractions,negative,line jumping exploitation,people gaming the system so that they and their 15 relatives could line jump,,,
150445419,navigation,negative,crowding wheelchair user impact,Sort of ruined my D land experience,,,
47590579,staff,positive,amazingly nice courteous staff,"Staff was amazingly nice, courteous and so very helpful.",family,yes,birthday
47590579,staff,positive,helpful cost saving suggestions,They even made suggestions that would save us $$.,family,yes,birthday
47590579,navigation,neutral,got lost a few times,we got lost a few times,family,yes,birthday
406882245,attractions,negative,park showing wear,the park is tired in places,family,No,school holidays
406882245,attractions,negative,frequent ride technical problems,so many rides with technical problems!,family,No,school holidays
406882245,attractions,negative,ride queue after breakdowns,the rides don't keep breaking down once you've queued for an hour!,family,No,school holidays
406882245,attractions,negative,poor ride closure planning,The closing of the runaway train ride in school holidays was bad planning!,family,No,school holidays
406882245,entertainment,positive,amazing light and firework,The light and firework show is amazing,family,No,school holidays
406882245,atmosphere,positive,beautiful castle landmark,the castle is beautiful,family,No,school holidays
406882245,cleanliness,positive,clean park grounds,The grounds are clean,family,No,school holidays
406882245,atmosphere,positive,still magical experience,it's still magical,family,No,school holidays
406882245,food/beverage,negative,expensive burger meals,Food really expensive 36 euros for 2 burger meals,family,No,school holidays
557956092,staff,positive,helpful and amazing staff,amazing staff are so helpful,family,,weekend
